,i,dt,mu_val,mu_cur,co_config,event name
0,500,1.438386989948832e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,501,92330912407093.61,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,502,2.6302440469603375e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,503,120755461938467.47,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,504,1.358190436544872e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,505,57329950111346.92,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,506,5.8757048953005926e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,507,47905063671225.51,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,508,1.3306799573101663e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,509,425907174986765.06,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,510,4.555096460080554e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,511,36960132135030.35,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,512,8.625472756289275e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,513,137850250723556.69,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,514,1.540761281598314e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,515,504428259514140.56,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,516,7.318975521411165e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,517,202783235193620.2,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,518,1.182969556615051e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,519,148226878968990.72,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,520,3.2236812276808015e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,521,33421109958953.355,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,522,8.778306984530008e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,523,132594606410317.5,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,524,3.6812310491530165e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,525,788470356313401.9,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,526,7.749917742786493e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,527,203881100946504.28,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,528,4.6980399018563815e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,529,153879964743044.9,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,530,7.426630220118653e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,531,61156306052361.29,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,532,3.1416511229293165e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,533,43768894806239.09,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,534,7.549927632529344e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,535,415920000349277.06,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,536,8.773454901638265e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,537,500492875201142.8,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,538,1.9659552452005917e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,539,206383911701228.53,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,540,6.5637400706885616e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,541,382624380263422.1,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,542,2.2549126658025095e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,543,47636985590609.92,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,544,2.8248179018932914e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,545,112784225926898.67,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,546,3.628341314411407e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,547,807175464627858.9,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,548,7.0088161806657695e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,549,286540955513683.6,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,550,6.0425787279880165e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,551,14192515056805.1,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,552,5.60118576905385e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,553,30185330464406.363,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,554,4.5218292645675035e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,555,54167595670895.55,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,556,8.969926141043006e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,557,208957050045313.34,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,558,3.069866520928793e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,559,220683543843290.06,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,560,1.2886218022138262e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,561,66966431723101.91,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,562,5.994444852682687e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,563,12798705013116.195,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,564,1.6794051369690302e-17,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,565,44799803356678.69,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,566,1.2139512580388841e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,567,622289583165413.1,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,568,9.499145686979703e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,569,191084003061370.16,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,570,6.0493100072676024e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,571,141091569817952.9,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,572,5.3124268651839994e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,573,408663820933514.06,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,574,5.217326376048112e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,575,36091406975278.09,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,576,9.461705834659878e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,577,1699942747340.195,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,578,5.01789039135234e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,579,84880861595107.03,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,580,6.2067682156108016e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,581,223753923566883.4,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,582,3.67684990342972e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,583,169084571202308.1,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,584,2.8034462600256255e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,585,232591885510579.3,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,586,1.5240124930879262e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,587,42648081896983.74,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,588,1.3073133048550052e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,589,347891003692532.4,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,590,1.4739093860098978e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,591,27586334225685.457,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,592,4.652420715792047e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,593,70550838703319.39,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,594,4.822886991365185e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,595,150576755122435.03,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,596,1.5263008762112541e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,597,67564412398618.664,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,598,2.6735997730047116e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,599,188896381105594.3,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,600,8.560843418037252e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,601,141419871320410.75,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,602,1.4514477028798527e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,603,196800258962409.47,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,604,2.0021904627467995e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,605,76252848310642.61,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,606,8.343026994708106e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,607,3817593145762.0986,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,608,4.260769650486402e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,609,33314527208857.562,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,610,1.8256501804779593e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,611,31032396281506.19,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,612,7.650081350778257e-18,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,613,46498366201494.17,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,614,1.1943904030124195e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,615,230274221712391.7,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,616,1.4840411013208184e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,617,268021596673402.53,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,618,8.546223791850318e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,619,32440455994578.02,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,620,1.4892990290425474e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,621,85072330715365.95,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,622,4.9806491034890035e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,623,102198438430563.38,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,624,1.4625724204093096e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,625,252805471911306.6,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,626,7.990210629093815e-17,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,627,28417514449133.227,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,628,1.793908472320359e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,629,82396803238117.95,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,630,2.1321906138556862e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,631,6120801813252.698,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,632,7.265282108665452e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,633,437604052689290.9,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,634,1.1154434686971677e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,635,138934351532680.48,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,636,1.977173185066262e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,637,400651242348457.0,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,638,1.0462153661593456e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,639,51065597642383.62,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,640,2.684030238490217e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,641,228980575526990.1,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,642,1.1387128453739129e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,643,159612972597137.25,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,644,2.4601265426194803e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,645,718237288475389.2,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,646,1.9847592178204338e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,647,141567169155767.4,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,648,1.3266277717059688e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,649,214380849408533.34,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,650,1.0215417344916436e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,651,246537604731783.25,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,652,1.8899827341162564e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,653,127888712906176.28,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,654,2.5957080695057373e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,655,60696101044075.164,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,656,1.0179043409048622e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,657,226503197227061.16,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,658,7.626828692982731e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,659,411783923240712.6,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,660,6.19011094897665e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,661,41096997597897.016,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,662,1.743433671261275e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,663,195369857911760.12,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,664,7.93331103696382e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,665,104938956620012.02,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,666,2.1727965921800477e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,667,56581312469968.766,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,668,8.967202318284944e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,669,11581762193077.916,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,670,9.477111820552629e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,671,30328104401447.69,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,672,7.386047803547735e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,673,193145436904335.38,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,674,2.134754742860015e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,675,431243221952404.6,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,676,1.870828903454191e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,677,15804453438161.85,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,678,2.079056959063614e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,679,125900600180051.81,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,680,5.926304223455206e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,681,194049666578484.75,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,682,7.373872300860492e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,683,171600934683574.56,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,684,4.637311259879484e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,685,28103556350991.39,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,686,3.349413495257541e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,687,102181614577924.92,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,688,3.6314246905544247e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,689,331147747834240.4,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,690,3.4226178375850644e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,691,60849373669306.42,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,692,3.188629075030941e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,693,174234511078053.16,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,694,4.5010877987198e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,695,331989908688960.06,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,696,1.2263158881266768e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,697,148671350514028.66,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,698,4.070994434365659e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,699,47094668119638.35,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,700,3.555278933020207e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,701,85046494253476.78,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,702,4.813247117718946e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,703,167875787643542.9,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,704,8.0479931051101e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,705,19455494914953.06,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,706,2.293928656853422e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,707,48829789054165.89,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,708,9.503086605920613e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,709,63333999751335.875,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,710,1.0955971757007741e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,711,44670754031947.336,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,712,6.22746503182135e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,713,132008550505461.61,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,714,1.5739068654311128e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,715,128599731817890.36,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,716,4.484947574229109e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,717,9565330243417.293,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,718,4.2532110277397464e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,719,244242168808859.3,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,720,7.500936850638255e-18,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,721,176867917142317.34,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,722,8.803408250623884e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,723,235910039684889.88,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,724,1.977542214575763e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,725,33541600438745.75,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,726,1.4187931836719051e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,727,15787716547455.46,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,728,2.14713411166375e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,729,200932077452904.2,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,730,1.0810442358234093e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,731,40733232609157.53,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,732,1.7148672394422111e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,733,67323633855104.67,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,734,1.4392264872398853e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,735,5204952276383.001,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,736,2.4681780347124008e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,737,249258697750125.03,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,738,5.57557240631185e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,739,220635601856257.47,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,740,7.658416122953057e-17,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,741,372619215055185.7,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,742,2.143881510002227e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,743,45179909364955.5,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,744,9.67250109349215e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,745,138205931233883.31,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,746,2.0192227783265685e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,747,35231242083877.055,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,748,5.458884213060697e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,749,204616545841408.56,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
